Unique Key,CreatedDate,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
32313740,1/1/16 3:28,1/1/16 4:43,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10463,2770 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,WEST KINGSBRIDGE ROAD,WEST 229 STREET,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 11:28,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,1/1/16 4:43,08 BRONX,BRONX,1010997,257110,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87234147,-73.9032882,"(40.87234146741555, -73.90328819744866)"
32311308,1/1/16 3:29,1/1/16 7:44,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11209,7040 COLONIAL ROAD,COLONIAL ROAD,MACKAY PLACE,71 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/16 11:29,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 7:44,10 BROOKLYN,BROOKLYN,975397,170934,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6358465,-74.03189723,"(40.6358465005666, -74.03189722618694)"
32312951,1/1/16 3:30,1/1/16 6:32,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237,228 STOCKHOLM STREET,STOCKHOLM STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/16 11:30,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 6:32,04 BROOKLYN,BROOKLYN,1006104,194721,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70111395,-73.92118327,"(40.70111394617609, -73.92118327016415)"
32313443,1/1/16 3:30,1/1/16 4:22,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11217,114 PROSPECT PLACE,PROSPECT PLACE,6 AVENUE,FLATBUSH AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/16 11:30,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 4:22,06 BROOKLYN,BROOKLYN,991477,186581,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67879556,-73.97394446,"(40.67879555558234, -73.97394445818642)"
32312655,1/1/16 3:30,1/1/16 5:17,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11378,59-37 60 ROAD,60 ROAD,59 PLACE,60 STREET,,,ADDRESS,MASPETH,,Precinct,Closed,1/1/16 11:30,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 5:17,05 QUEENS,QUEENS,1010100,200013,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71562845,-73.90675134,"(40.715628454660546, -73.90675133823227)"
32313251,1/1/16 3:31,1/1/16 4:01,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,3333C BROADWAY,BROADWAY,WEST 134 STREET,WEST 135 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 11:31,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 4:01,09 MANHATTAN,MANHATTAN,996640,237990,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81989453,-73.95523555,"(40.81989452751751, -73.95523555304263)"
32311772,1/1/16 3:32,1/1/16 7:44,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,638 BAKER AVENUE,BAKER AVENUE,GARFIELD STREET,UNIONPORT ROAD,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 11:32,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 7:44,11 BRONX,BRONX,1021289,246018,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84186009,-73.86613572,"(40.84186009491122, -73.86613572358397)"
32311825,1/1/16 3:32,1/1/16 8:19,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10033,2440 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WASHINGTON BRIDGE,WEST 182 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 11:32,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 8:19,12 MANHATTAN,MANHATTAN,1003380,248299,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84817773,-73.93085488,"(40.84817772571852, -73.93085488015083)"
32311319,1/1/16 3:32,1/1/16 10:47,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,121 EAST CLARKE PLACE,EAST CLARKE PLACE,WALTON AVENUE,GRAND CONCOURSE,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 11:32,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 10:47,04 BRONX,BRONX,1007316,244400,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83746671,-73.91664168,"(40.83746671114419, -73.91664168147256)"
32312935,1/1/16 3:33,1/1/16 8:19,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10040,34 HILLSIDE AVENUE,HILLSIDE AVENUE,BEND,BEND,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 11:33,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 8:19,12 MANHATTAN,MANHATTAN,1003813,252041,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85844745,-73.92927889,"(40.85844745053305, -73.92927888866892)"
32313671,1/1/16 3:33,1/1/16 4:23,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10039,159-14 HARLEM RIVER DRIVE,HARLEM RIVER DRIVE,BEND,HARLEM RIVER DRIVE EXIT 23 SB,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 11:33,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 4:23,10 MANHATTAN,MANHATTAN,1002118,242527,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83233792,-73.93543174,"(40.83233791524423, -73.93543173800717)"
32312180,1/1/16 3:33,1/1/16 13:57,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10457,1824 WEEKS AVENUE,WEEKS AVENUE,EAST 175 STREET,EAST 176 STREET,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 11:33,The Police Department responded and upon arrival those responsible for the condition were gone.,1/1/16 13:57,05 BRONX,BRONX,1009891,247976,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84727468,-73.90732221,"(40.847274679503094, -73.90732221142008)"
32312092,1/1/16 3:34,1/1/16 5:45,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,79-51 ALBION AVENUE,ALBION AVENUE,BEND,BARNWELL AVENUE,,,ADDRESS,ELMHURST,,Precinct,Closed,1/1/16 11:34,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 5:45,04 QUEENS,QUEENS,1016269,208626,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73924884,-73.88445696,"(40.73924884481852, -73.88445695649304)"
32311360,1/1/16 3:34,1/1/16 3:52,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10471,210 WEST 262 STREET,WEST 262 STREET,BROADWAY,HUXLEY AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 11:34,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 3:52,08 BRONX,BRONX,1012663,270929,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.91026502,-73.89720564,"(40.9102650190026, -73.8972056446412)"
32310929,1/1/16 3:34,1/1/16 5:40,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,910 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST 161 STREET,WEST 162 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 11:34,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 5:40,12 MANHATTAN,MANHATTAN,999158,244725,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83837628,-73.94612318,"(40.838376281394325, -73.94612318158029)"
32313784,1/1/16 3:35,1/1/16 5:36,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,460 MILLER AVENUE,MILLER AVENUE,SUTTER AVENUE,BLAKE AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/16 11:35,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 5:36,05 BROOKLYN,BROOKLYN,1014658,183155,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66934269,-73.89038539,"(40.66934268527041, -73.89038538506983)"
32312563,1/1/16 3:35,1/1/16 9:41,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10455,730 PROSPECT AVENUE,PROSPECT AVENUE,DAWSON STREET,EAST 156 STREET,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 11:35,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 9:41,02 BRONX,BRONX,1011177,236947,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81699944,-73.90271832,"(40.816999436105554, -73.90271831949389)"
32312663,1/1/16 3:35,1/1/16 11:36,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10461,2511 WESTCHESTER AVENUE,WESTCHESTER AVENUE,ST PETERS AVENUE,SEABURY AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 11:35,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 11:36,10 BRONX,BRONX,1027351,244927,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83883812,-73.84423384,"(40.83883811526525, -73.84423383764309)"
32310952,1/1/16 3:35,1/1/16 4:39,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11432,89-44 162 STREET,162 STREET,89 AVENUE,JAMAICA AVENUE,,,ADDRESS,JAMAICA,,Precinct,Closed,1/1/16 11:35,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 4:39,12 QUEENS,QUEENS,1040118,196412,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70560596,-73.79849762,"(40.70560595829494, -73.7984976173828)"
32312939,1/1/16 3:35,1/1/16 5:23,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10032,621 WEST 171 STREET,WEST 171 STREET,BROADWAY,FT WASHINGTON AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 11:35,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 5:23,12 MANHATTAN,MANHATTAN,1000980,246550,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84338211,-73.93953401,"(40.843382109367745, -73.93953400765469)"
32311771,1/1/16 3:36,1/1/16 4:08,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468,2830 SEDGWICK AVENUE,SEDGWICK AVENUE,WEST 197 STREET,WEST 229 STREET,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 11:36,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,1/1/16 4:08,08 BRONX,BRONX,1011366,257363,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87303475,-73.90195294,"(40.87303474844359, -73.90195294442927)"
32313023,1/1/16 3:37,1/1/16 3:56,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10471,210 WEST 262 STREET,WEST 262 STREET,BROADWAY,HUXLEY AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 11:37,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 3:56,08 BRONX,BRONX,1012663,270929,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.91026502,-73.89720564,"(40.9102650190026, -73.8972056446412)"
32313615,1/1/16 3:37,1/1/16 3:57,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11221,1183 BROADWAY,BROADWAY,LAFAYETTE AVENUE,LAFAYETTE AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/16 11:37,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 3:57,04 BROOKLYN,BROOKLYN,1004385,191598,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69254612,-73.9273922,"(40.692546118757804, -73.92739219845144)"
32311412,1/1/16 3:38,1/1/16 4:05,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,401 EDGECOMBE AVENUE,EDGECOMBE AVENUE,WEST 150 STREET,BEND,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 11:38,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 4:05,09 MANHATTAN,MANHATTAN,1000775,241145,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82854734,-73.94028824,"(40.82854733731021, -73.94028823984986)"
32313030,1/1/16 3:38,1/1/16 7:28,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,1526 BEACH AVENUE,BEACH AVENUE,MANSION STREET,GUERLAIN STREET,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 11:38,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 7:28,09 BRONX,BRONX,1020964,244740,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83835372,-73.86731731,"(40.838353718282725, -73.86731731471302)"
32311323,1/1/16 3:38,1/1/16 5:33,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10027,47 WEST 129 STREET,WEST 129 STREET,5 AVENUE,LENOX AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 11:38,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 5:33,10 MANHATTAN,MANHATTAN,1000249,234288,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80972778,-73.94220525,"(40.80972777549557, -73.94220524550846)"
32312847,1/1/16 3:38,1/1/16 9:41,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10455,555 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,EAST 149 STREET,AVENUE ST JOHN,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 11:38,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 9:41,02 BRONX,BRONX,1011000,235258,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81236414,-73.90336451,"(40.81236414382095, -73.90336451496474)"
32313691,1/1/16 3:38,1/1/16 6:37,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11428,90-47 209 STREET,209 STREET,90 AVENUE,91 AVENUE,,,ADDRESS,QUEENS VILLAGE,,Precinct,Closed,1/1/16 11:38,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 6:37,13 QUEENS,QUEENS,1052407,201105,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71840095,-73.75412686,"(40.71840095133882, -73.75412686399014)"
32312960,1/1/16 3:38,1/1/16 5:06,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,131-03 131 STREET,131 STREET,131 AVENUE,133 AVENUE,,,ADDRESS,SOUTH OZONE PARK,,Precinct,Closed,1/1/16 11:38,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 5:06,10 QUEENS,QUEENS,1037614,183326,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66970343,-73.80763256,"(40.669703432932955, -73.80763255972258)"
32310913,1/1/16 3:38,1/1/16 7:42,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377,,,,,70 STREET,31 AVENUE,INTERSECTION,WOODSIDE,,Precinct,Closed,1/1/16 11:38,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 7:42,03 QUEENS,QUEENS,1012732,215475,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75805971,-73.89719148,"(40.758059710333434, -73.89719147579521)"
32312659,1/1/16 3:39,1/3/16 16:30,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,831 EAST 224 STREET,EAST 224 STREET,BARNES AVENUE,BRONXWOOD AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 11:39,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/3/16 16:30,12 BRONX,BRONX,1023810,262054,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88586307,-73.85692982,"(40.88586306922978, -73.8569298239058)"
32313022,1/1/16 3:40,1/1/16 3:56,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10471,210 WEST 262 STREET,WEST 262 STREET,BROADWAY,HUXLEY AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 11:40,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 3:56,08 BRONX,BRONX,1012663,270929,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.91026502,-73.89720564,"(40.9102650190026, -73.8972056446412)"
